RECTIME,RANGVX,RANGX
55.19,6.1646,-172.0459
55.2,6.4698,-171.958
55.21,6.4698,-171.8701
55.22,6.1646,-171.7767
55.23,5.5542,-171.6888
55.24,4.6387,-171.6064
55.25,3.357,-171.535
55.26,2.0752,-171.4746
55.27,0.8545,-171.4251
55.28,-0.4883,-171.3977
55.29,-1.4648,-171.3812
55.3,-2.0141,-171.3812
55.31,-2.4414,-171.3867
55.32,-2.6855,-171.3977
55.33,-2.6855,-171.4087
55.34,-2.5634,-171.4251
55.35,-2.3193,-171.4416
55.36,-2.0141,-171.4581
55.37,-1.6479,-171.4691
55.38,-1.2207,-171.4801
55.39,-0.8545,-171.4801
55.4,-0.5493,-171.4856
55.41,-0.3662,-171.4801
55.42,-0.3662,-171.4746
55.43,-0.4883,-171.4746
55.44,-0.7324,-171.4691
55.45,-1.0376,-171.4691
55.46,-1.0986,-171.4746
55.47,-1.0986,-171.4746
55.48,-1.2817,-171.4801
55.49,-1.2817,-171.4856
55.5,-1.4648,-171.491
55.51,-1.77,-171.502
55.52,-1.9531,-171.5185
55.53,-2.0141,-171.535
55.54,-1.8921,-171.5515
55.55,-1.6479,-171.568
55.56,-1.0986,-171.5789
55.57,-0.6714,-171.5844
55.58,-0.4272,-171.5899
55.59,-0.5493,-171.5954
55.6,-0.8545,-171.6009
55.61,-1.3427,-171.6119
55.62,-1.8921,-171.6284
55.63,-2.3803,-171.6558
55.64,-2.6855,-171.6888
55.65,-2.8076,-171.7327
55.66,-2.6855,-171.7767
55.67,-2.4414,-171.8261
55.68,-1.9531,-171.8756
55.69,-1.2207,-171.9195
55.7,-0.3051,-171.958
55.71,0.9156,-171.9909
55.72,2.3804,-172.0074
55.73,3.9063,-172.0019
55.74,5.188,-171.9744
55.75,6.1646,-171.936
55.76,6.7749,-171.8866
55.77,7.0191,-171.8371
55.78,7.1411,-171.7822
55.79,7.3853,-171.7218
55.8,7.6905,-171.6558
55.81,8.2398,-171.5789
55.82,8.7891,-171.4856
55.83,9.1553,-171.3922
55.84,9.4605,-171.2878
55.85,9.5215,-171.1779
55.86,9.2163,-171.0626
55.87,8.7281,-170.9527
55.88,8.0567,-170.8429
55.89,7.2632,-170.7385
55.9,6.4698,-170.6396
55.91,5.6763,-170.5517
55.92,4.8828,-170.4693
55.93,4.1504,-170.3979
55.94,3.357,-170.3265
55.95,2.5635,-170.2716
55.96,1.9532,-170.2221
55.97,1.5259,-170.1837
55.98,1.0376,-170.1452
55.99,0.4273,-170.1178
56,-0.122,-170.0958
56.01,-0.6714,-170.0793
56.02,-0.9765,-170.0738
56.03,-1.3427,-170.0738
56.04,-1.5869,-170.0738
56.05,-1.709,-170.0848
56.06,-1.77,-170.0958
56.07,-1.6479,-170.1068
56.08,-1.5258,-170.1178
56.09,-1.3427,-170.1287
56.1,-1.0376,-170.1397
56.11,-0.6714,-170.1397
56.12,-0.1831,-170.1452
56.13,0.3052,-170.1397
56.14,0.6104,-170.1233
56.15,0.6714,-170.1068
56.16,0.4883,-170.0903
56.17,0.0611,-170.0683
56.18,-0.7324,-170.0573
56.19,-1.6479,-170.0518
56.2,-2.5024,-170.0518
56.21,-3.3569,-170.0683
56.22,-4.0283,-170.0903
56.23,-4.3335,-170.1233
56.24,-4.5166,-170.1562
56.25,-4.5166,-170.2002
56.26,-4.5166,-170.2496
56.27,-4.4555,-170.299
56.28,-4.2114,-170.3485
56.29,-3.7842,-170.3979
56.3,-3.2348,-170.4364
56.31,-2.6855,-170.4748
56.32,-2.1362,-170.5078
56.33,-1.8921,-170.5297
56.34,-1.831,-170.5572
56.35,-2.0752,-170.5792
56.36,-2.3193,-170.6066
56.37,-2.6245,-170.6341
56.38,-2.8686,-170.6616
56.39,-3.0517,-170.6945
56.4,-3.0517,-170.733
56.41,-2.8686,-170.7714
56.42,-2.5024,-170.8099
56.43,-2.1972,-170.8429
56.44,-1.6479,-170.8758
56.45,-1.2207,-170.8978
56.46,-0.9155,-170.9198
56.47,-0.5493,-170.9417
56.48,-0.1831,-170.9582
56.49,0,-170.9692
56.5,0,-170.9802
56.51,0.0611,-170.9857
56.52,0.0611,-170.9967
56.53,0.3662,-171.0022
56.54,0.5493,-171.0022
56.55,0.7935,-170.9967
56.56,0.9766,-170.9912
56.57,0.9766,-170.9802
56.58,0.7325,-170.9692
56.59,0.3052,-170.9582
56.6,-0.2441,-170.9582
56.61,-0.8545,-170.9582
56.62,-1.2817,-170.9692
56.63,-1.4648,-170.9857
56.64,-1.4648,-171.0022
56.65,-1.2207,-171.0131
56.66,-0.7324,-171.0241
56.67,-0.5493,-171.0351
56.68,-0.3662,-171.0406
56.69,-0.6103,-171.0461
56.7,-1.0376,-171.0516
56.71,-1.0376,-171.0681
56.72,-1.5869,-171.0791
56.73,-2.0752,-171.101
56.74,-2.3193,-171.1285
56.75,-2.3803,-171.1615
56.76,-2.1362,-171.1999
56.77,-1.709,-171.2329
56.78,-1.2817,-171.2658
56.79,-0.6103,-171.2878
56.8,0.1831,-171.3098
56.81,0.9766,-171.3153
56.82,1.4649,-171.3043
56.83,1.5259,-171.2933
56.84,1.2818,-171.2768
56.85,0.7935,-171.2603
56.86,-0.1831,-171.2494
56.87,-1.3427,-171.2494
56.88,-2.2583,-171.2603
56.89,-2.9297,-171.2878
56.9,-3.54,-171.3153
56.91,-4.0283,-171.3537
56.92,-4.3945,-171.4032
56.93,-4.5166,-171.4581
56.94,-4.1504,-171.5185
56.95,-3.601,-171.5789
56.96,-2.6855,-171.6394
56.97,-1.5869,-171.6888
56.98,-0.3051,-171.7218
56.99,0.6714,-171.7492
57,1.5259,-171.7712
57.01,2.1973,-171.7932
57.02,2.8687,-171.8042
57.03,3.7232,-171.8151
57.04,4.7608,-171.8097
57.05,5.7373,-171.7987
57.06,6.4698,-171.7767
57.07,6.958,-171.7492
57.08,7.9956,-171.7273
57.09,9.4605,-171.6998
57.1,11.7188,-171.6558
57.11,14.9536,-171.5899
57.12,19.1651,-171.4965
57.13,23.4986,-171.3647
57.14,27.4048,-171.1889
57.15,30.5176,-170.9747
57.16,33.0811,-170.722
57.17,35.4004,-170.4419
57.18,37.3535,-170.1342
57.19,39.0625,-169.8101
57.2,40.3443,-169.4696
57.21,41.1377,-169.1125
57.22,41.9922,-168.75
57.23,42.8467,-168.3764
57.24,43.396,-167.9919
57.25,43.7622,-167.5964
57.26,44.1895,-167.1899
57.27,44.3116,-166.7724
57.28,43.5181,-166.3494
57.29,41.8091,-165.9375
57.3,39.9781,-165.5529
57.31,37.7198,-165.1904
57.32,35.1563,-164.8388
57.33,32.6538,-164.5037
57.34,31.0669,-164.1851
57.35,30.5176,-163.883
57.36,30.6397,-163.5809
57.37,31.9214,-163.2843
57.38,34.1797,-162.9712
57.39,37.2925,-162.6306
57.4,41.1377,-162.257
57.41,45.044,-161.8505
57.42,48.584,-161.4111
57.43,51.5747,-160.9442
57.44,53.9551,-160.4498
57.45,56.0303,-159.9334
57.46,57.251,-159.3951
57.47,57.7393,-158.8348
57.48,58.2276,-158.258
57.49,58.1055,-157.6757
57.5,57.0069,-157.088
57.51,55.8472,-156.5112
57.52,54.7486,-155.9454
57.53,53.3448,-155.3796
57.54,51.7578,-154.8358
57.55,49.8047,-154.2974
57.56,47.6685,-153.7866
57.57,45.6543,-153.2922
57.58,43.8233,-152.8143
57.59,42.3584,-152.3474
57.6,41.2598,-151.8914
57.61,40.7715,-151.4465
57.62,40.5884,-151.007
57.63,40.8325,-150.5731
57.64,41.8091,-150.1391
57.65,42.9688,-149.6942
57.66,44.1284,-149.2437
57.67,45.4712,-148.7768
57.68,47.1192,-148.3044
57.69,48.8892,-147.8155
57.7,50.5371,-147.3046
57.71,51.6968,-146.7773
57.72,52.3682,-146.239
57.73,52.4292,-145.6897
57.74,52.1851,-145.1403
57.75,51.3916,-144.591
57.76,50.232,-144.0417
57.77,49.0723,-143.5089
57.78,48.0957,-142.9815
57.79,47.4243,-142.4652
57.8,47.1192,-141.9543
57.81,46.5699,-141.4434
57.82,45.8985,-140.9381
57.83,45.2881,-140.4437
57.84,44.7388,-139.9548
57.85,44.3116,-139.4769
57.86,44.0674,-138.999
57.87,43.8233,-138.5156
57.88,43.4571,-138.0432
57.89,43.1519,-137.5708
57.9,42.9688,-137.1093
57.91,43.1519,-136.6534
57.92,43.8233,-136.1975
57.93,45.166,-135.7306
57.94,46.6309,-135.2472
57.95,48.2788,-134.7418
57.96,50.1709,-134.2254
57.97,52.4292,-133.6926
57.98,55.0537,-133.1433
57.99,58.1665,-132.5665
58,61.4014,-131.9513
58.01,64.209,-131.3031
58.02,66.4673,-130.6274
58.03,68.0542,-129.9298
58.04,69.1529,-129.2102
58.05,69.5801,-128.4796
58.06,69.397,-127.7435
58.07,69.0918,-127.0074
58.08,68.7256,-126.2713
58.09,68.7867,-125.5407
58.1,69.397,-124.8046
58.11,70.3736,-124.0686
58.12,71.7163,-123.327
58.13,73.3033,-122.5744
58.14,74.8291,-121.8054
58.15,76.2329,-121.0254
58.16,77.0874,-120.2288
58.17,76.7823,-119.4159
58.18,76.1109,-118.6029
58.19,75.0122,-117.7954
58.2,73.6695,-116.9989
58.21,72.6929,-116.2133
58.22,72.1436,-115.4443
58.23,71.4722,-114.6698
58.24,71.3501,-113.9117
58.25,71.4722,-113.1536
58.26,71.7163,-112.3956
58.27,72.2657,-111.632
58.28,72.937,-110.8685
58.29,73.7915,-110.0885
58.3,74.7071,-109.3084
58.31,75.4395,-108.5119
58.32,76.1109,-107.7099
58.33,76.7823,-106.9079
58.34,77.5147,-106.1004
58.35,79.3457,-105.2984
58.36,81.6651,-104.469
58.37,83.7403,-103.6065
58.38,84.961,-102.7111
58.39,84.8389,-101.7993
58.4,84.1675,-100.8874
58.41,83.4961,-99.981
58.42,82.7637,-99.0747
58.43,81.8482,-98.1793
58.44,80.6275,-97.2894
58.45,79.5288,-96.4105
58.46,79.3457,-95.5535
58.47,80.8106,-94.7076
58.48,83.6182,-93.8507
58.49,87.4024,-92.9718
58.5,90.8814,-92.0489
58.51,92.4073,-91.0931
58.52,92.7735,-90.1153
58.53,92.8345,-89.1375
58.54,92.7735,-88.1488
58.55,92.1021,-87.149
58.56,91.6138,-86.1657
58.57,91.3697,-85.2044
58.58,91.1255,-84.2486
58.59,90.5152,-83.3093
58.6,89.3555,-82.37
58.61,88.0127,-81.4361
58.62,86.67,-80.5078
58.63,85.4492,-79.5959
58.64,84.6558,-78.7005
58.65,84.1065,-77.8216
58.66,83.9234,-76.9537
58.67,83.4961,-76.0968
58.68,82.6416,-75.2343
58.69,81.604,-74.3829
58.7,80.8716,-73.5369
58.71,80.3223,-72.6965
58.72,79.5288,-71.856
58.73,78.4302,-71.0156
58.74,76.5992,-70.1971
58.75,74.2188,-69.4061
58.76,71.6553,-68.6425
58.77,69.6411,-67.9065
58.78,68.3594,-67.1814
58.79,68.3594,-66.4618
58.8,70.0684,-65.7641
58.81,72.1436,-65.0555
58.82,73.4864,-64.3359
58.83,73.6084,-63.5943
58.84,72.7539,-62.8473
58.85,72.2657,-62.1167
58.86,72.876,-61.3916
58.87,74.4019,-60.6829
58.88,75.7447,-59.9578
58.89,76.1109,-59.2218
58.9,74.9512,-58.4692
58.91,72.2046,-57.7221
58.92,68.6035,-57.0025
58.93,65.2466,-56.3159
58.94,62.8052,-55.6677
58.95,62.2559,-55.0525
58.96,62.9883,-54.4317
58.97,64.0869,-53.8055
58.98,64.5142,-53.1518
58.99,63.5987,-52.4926
59,61.1573,-51.8444
59.01,58.0445,-51.2182
59.02,55.1148,-50.6359
59.03,52.8565,-50.0866
59.04,51.0865,-49.5538
59.05,49.3775,-49.0319
59.06,47.6075,-48.5321
59.07,45.8374,-48.0487
59.08,44.2505,-47.5927
59.09,44.2505,-47.1588
59.1,43.2129,-46.7303
59.11,42.6026,-46.3128
59.12,42.4805,-45.9063
59.13,42.6636,-45.5053
59.14,42.7246,-45.1098
59.15,42.4805,-44.7143
59.16,41.4429,-44.3078
59.17,39.6118,-43.9068
59.18,37.2925,-43.5058
59.19,35.1563,-43.1268
59.2,33.5694,-42.7642
59.21,33.0811,-42.4237
59.22,33.6304,-42.0941
59.23,34.7901,-41.7535
59.24,35.9497,-41.3964
59.25,36.5601,-41.0064
59.26,36.7432,-40.5944
59.27,37.0484,-40.1825
59.28,38.0249,-39.7869
59.29,39.6729,-39.4024
59.3,41.3208,-39.0069
59.31,42.2364,-38.6004
59.32,42.1143,-38.172
59.33,41.2598,-37.738
59.34,40.1612,-37.3095
59.35,39.5508,-36.8866
59.36,40.4053,-36.4636
59.37,42.9077,-36.0571
59.38,45.044,-35.6286
59.39,40.3443,-35.1672
59.4,32.4707,-34.7937
59.41,26.8555,-34.53
59.42,13.3057,-34.2828
59.43,-6.958,-34.1455
59.44,-17.7612,-34.2883
59.45,-15.5639,-34.6014
59.46,-7.8125,-34.9365
59.47,1.9532,-35.1947
59.48,12.146,-35.343
59.49,24.4141,-35.3595
59.5,40.4663,-35.2716
59.51,46.814,-34.9639
59.52,49.3775,-34.53
59.53,53.9551,-34.0356
59.54,61.8286,-33.5138
59.55,67.3828,-32.882
59.56,66.4063,-32.1075
59.57,55.9693,-31.311
59.58,45.5323,-30.6518
59.59,38.4522,-30.1519
59.6,33.3863,-29.7235
59.61,29.1748,-29.3609
59.62,27.5269,-29.0423
59.63,27.71,-28.7402
59.64,29.48,-28.4381
59.65,32.4707,-28.1195
59.66,36.3159,-27.7789
59.67,40.0391,-27.3999
59.68,43.0909,-26.9769
59.69,44.9829,-26.5155
59.7,45.7154,-26.0321
59.71,45.5323,-25.5377
59.72,45.4712,-25.0543
59.73,45.6543,-24.5764
59.74,45.8985,-24.0985
59.75,46.3257,-23.6261
59.76,47.2412,-23.1536
59.77,48.1568,-22.6757
59.78,48.9502,-22.1923
59.79,49.4385,-21.698
59.8,49.6216,-21.1871
59.81,49.8658,-20.6762
59.82,50.1099,-20.1544
59.83,50.232,-19.638
59.84,50.1709,-19.1217
59.85,49.8658,-18.6053
59.86,49.6216,-18.0944
59.87,49.8047,-17.5946
59.88,50.5982,-17.0892
59.89,52.063,-16.5783
59.9,54.0161,-16.0565
59.91,55.9693,-15.5127
59.92,57.6783,-14.9414
59.93,58.7159,-14.3536
59.94,59.2652,-13.7548
59.95,59.4483,-13.1561
59.96,59.3872,-12.5628
59.97,59.021,-11.9806
59.98,58.5327,-11.4038
59.99,57.8614,-10.849
60,56.9458,-10.3106
